,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,caption_1,caption_2,caption_3,caption_4,caption_5
3700,-159.26869,111.09485,-33.51806,41.43587,1.4796546,22.491344,-10.470182,17.200886,-5.8632326,12.371539,-6.8103466,6.0595465,-8.950353,A paddle is repeatedly splashed in the water while the boat is bobbing up and down.,The boat is bobbing up and down while a paddle is repeatedly splashed in the water.,Someone is jumping on a water puddle on the ground.,Someone is jumping on a small water surface on the ground.,An intermittent stomping as someone walks on wet surface
3701,-302.4058,3.5544708,-40.3525,-4.8454537,2.3429968,25.844057,-14.206611,33.42771,-38.142124,20.185562,-8.425598,11.958676,13.5241585,water is dripping down into a metal pan,catching dripping water in a tin cup as water also drips into a plastic bin,A liquid is flowing into a basin filled with liquid.,Water is dripping and falling into a metal container.,A flow of a liquid is falling into a main basin of liquid.
3702,-508.54544,-22.0085,-7.131825,34.085464,-8.772434,18.45397,-3.7150495,12.181584,-5.003744,8.170609,-5.8670783,7.263514,-3.3676727,Metal hits glass repeatedly until the glass breaks and shatters.,Metal hits glass repeatedly until the glass brakes and shatters.,Someone is banging the pots and pans in the kitchen.,Ceramic plates are broken into pieces and land on the ground.,Ceramic plates are broken into pieces on the ground.
3703,-192.82486,24.326914,-5.0421143,39.972427,-3.404787,23.168781,-6.918145,19.285015,-2.8218443,17.696903,-8.321725,17.40052,-7.344951,Pouring grain or pebbles down a container from close range.,Items poured out fast then very slowly and faster at the end.,Items being poured out fast then very slowly and gets faster at the end.,A bunch of little object are falling on the floor.,"A collection of small objects move around a hard surface, a few falling to the ground."
3704,-80.413605,111.88998,-27.19996,20.753464,-18.170784,36.960896,-10.919461,20.304182,-15.87614,19.420033,-9.286518,14.743337,-2.569867,The music fades in and out as the whistle of the train sounds and the engine and wheels chug along.,"a trains wheels with the engine chugging, and a loud whistle, with some music fading in and out",Someone riding on a moving train is talking.,"A lone note plays once on a flute, then ambient music builds in the background as a man is speaking.","a lone flute note plays once, then ambient music builds in the background, with a male voice speaking."
3705,-175.12512,131.87654,-48.54218,28.339863,3.4901679,26.946096,-9.46876,0.93862915,1.0376468,1.5179075,-6.3685975,3.3243744,-5.0047836,Birds chatter and sing in unison in an outdoor setting.,A multitude of birds singing and chattering in the great outdoors,A lot of birds are tweeting from loud to soft and short to long sounds.,A rain forest bird caws more noisily than the additional warbling birds.,"A flock of birds, including seagulls, fly around at the beach as waves crash on shore."
3706,-138.51747,203.14131,-38.74444,15.823718,-18.511843,-18.931005,0.30331418,1.1541072,-11.731555,-5.266909,-11.12767,-9.803673,-16.248293,Large explosions intermittently as a siren continuously wails in the distance.,Large intermittent explosions in the background as a siren continues to wail in the distance.,The whine of heavy objects falling then making large explosions.,"Heavy objects whine as they fall, then go with large explosions.",A building is being broken down with a bunch of loud big machinery.
3707,-123.17238,122.70413,10.100649,26.735464,11.173635,19.050573,-7.516143,7.623641,-15.723996,12.629403,-10.366992,11.908997,-6.010777,A pedal boat splashes in the water constantly and distance voices talk in the background.,A washing machine moves a sloshing of all the laundry.,Heavy water flow and some background faint sound.,water gurgles as it is poured from a container and people talking in background.,Water gurgles as someone pours it out of a container and people talk in the background.
3708,-93.25866,162.52876,-66.10243,14.121996,-27.447306,15.311386,-16.148935,8.040819,-7.1037755,-0.40312985,-2.3568418,3.9760175,-8.363068,The increasing roar of a train recedes as its passing fades into the chugging rhythm of rail on wheel.,"As train approaches, the wheels from the train echo on the tracks as it passes and then fades away.",The wheels from the approaching train echo on the tracks fading away as it passes,A subway car rushes forward and rattles the tracks.,A railway car drives by outside a window.
3709,-151.99303,145.76515,-60.562416,49.230907,-48.77601,-5.8384523,9.280556,-19.892279,4.2087216,-17.802782,-12.22848,-16.88805,-14.917975,"Music plays, dipping softly and rising louder over time.","Music plays, starting softly and rising louder over time.","The same section of an old song plays and fades out three times, then continues on the fourth play.",A stereo plays old school music over and over again.,A melody is played by an orchestra including wind instruments.
3710,-142.10236,3.906898,-37.3881,4.3698177,-16.193022,2.3905358,-11.21835,10.101555,-19.203962,7.3604846,-6.362623,20.642204,-6.3382363,Water flowing sound and it keeps on for a while.,The water flowing sound keeps on for a while.,"Water running from a faucet into a tub, echoing from the walls",Running water from a shower going down the drain.,Falling into a main base of liquid is a flow of liquid.
3711,-123.45121,105.47951,-65.4856,60.82119,5.2334466,14.313104,-15.494549,15.942105,-1.1235404,-6.3825293,-6.103634,10.540499,-11.278575,A collection of birds call to one another as some song birds chirp in the background.,A group of geese are squawking away while a different bird chirps with its own style.,a collection of birds call to one another as song birds chirp in the background.,A flock of birds are simultaneously squawking loudly.,A group of geese are squawking away while another bird chirps with a typical style.
3712,-242.26869,144.27458,-4.261448,18.013636,4.783696,9.625978,-1.8218985,9.147299,-5.742851,1.0762177,-8.7877245,2.803096,-5.3222876,"A person walks into an elevator, the door closes and the elevator beeps with each passing floor.",A person walking with wind blowing in the background and door opening with a bell ringing.,"Wind blows as a person walks, and then opens a door and a bell rings.","A woman walking opens the door, walks in then closes the door.",Someone approaches an elevator and hits their floor button and waits for the lift to land.
3713,-302.39713,134.64603,-7.791039,9.162385,2.2168014,8.718039,-2.4323418,2.1596682,-9.001212,-1.3122858,-4.781847,-0.3352302,-4.1993856,A woman speaks over clanking sounds then has a conversation with a man and a door slams.,A door slams shut as a man and woman are speaking in an echoing place,"Over clanking sounds and a door slam, a woman speaks with a man.","A woman and man have a conversation, keys jingle and a door opens then closes.",a man and woman speaking in a echoing area and then a door slams shut.
3714,-558.26685,43.350037,23.149633,22.615047,-11.175669,12.3513155,-10.213485,11.76918,-4.428669,8.662983,-2.5641747,8.056019,-0.70735073,Marbles are hitting each other and making clacking sounds.,Marbles are being tossed around in the hand of a person and they are hitting each other,Marbles hit each other and make a clacking sound.,glass marbles clack together gently in the palm of a hand.,A person clacks glass marbles together in the palm of their hand.
3715,-26.319777,128.28822,-42.837944,32.84044,-7.517804,15.652257,-12.109846,7.5736756,-12.932585,4.845832,-13.011346,3.9799447,-10.28889,A large automation mill makes noise while in operation and progressively gets faster.,A large automation mill whirs into operation and progressively speeds up.,A man is revving the car engine and then quickly drives away loudly.,A car runs before revving the engine and driving loudly and quickly.,Vehicles are passing by in the rain as their engines roar.
3716,-100.76102,115.17936,-48.980713,23.880796,-9.254748,20.998047,3.9411786,5.816354,-7.1640167,16.054441,-0.78676075,12.172643,-5.2678046,Freight cars of a train moving down the tracks and slowing near the end.,A machine steadily and continuously beats an iron rod.,Cars of a train move down the tracks and slow near the end.,continuously a machine is beating with a iron rod.,"As it steadily travels over several bumps, a heavy cart jingles."
3717,-87.44081,64.90588,-65.97743,5.301427,-14.989239,7.199449,-9.50709,6.460262,-15.619701,6.591595,-15.90989,3.3564973,-14.788879,Water splashes intermittently and pauses only to let an object bump into another object.,The waves lap against the rocks in a continuous motion in the sea.,A person is swimming in a pool and splashing the water all around.,"Some water running and sloshing around, and a light thudding.","Some water running and sloshing around, followed by a light thudding."
3718,-240.33614,135.49911,35.021603,15.06125,16.712477,37.487694,-20.972992,1.4098841,-41.45898,25.62122,-10.536007,-3.2523978,-43.917118,Multiple beeps in a specific order are followed by a high pitch sound getting faster.,An alarm sounds loudly speeding up more and more,"Something beeps, first quietly then loudly before going up in frequency.",An electronic tone rings rapidly while an electronic whine varies in volume and pitch.,An alarm sounds loudly speeding up more and more by each second.
3719,-228.476,214.73944,1.4098207,5.4510098,6.5439353,3.779596,3.6171398,2.998365,0.073963106,-4.3150783,-4.791206,-1.6846491,-5.9764214,The motor increases in intensity as gears shift into higher speeds,A car is shifting gears and picking up speed.,An engine revs and runs in high gear then fades to quiet and repeats.,"An engine revs up, over and over, before going into gear and on a long drive.",A vehicle switches gears and accelerates with increased pace.
3720,-290.86707,98.28024,24.596712,30.376593,4.59563,21.463514,-0.4680704,14.824695,-1.3907229,10.245723,-6.5735726,5.422655,-8.46755,A fire is burning with multiple crackles and pops in the background.,A fire is burning with multiple crackling and popping in the background.,Flames are burning steadily with occasional cracking and popping.,A fire steadily burns while sticks are being broken.,"The flames are burning steadily, occasionally cracking and popping."
3721,-246.1474,142.92406,8.002791,38.97302,-3.0121899,19.779125,2.1229746,10.520898,0.13852175,5.960384,-2.2069895,2.7911177,-1.8381009,Pond water flows around as fish swim in circles.,A distant thunderstorm accompanies steady rain drops falling upon metal.,Rain water is pouring and thunder is rolling loudly and clear.,It seems like someone either took a shower or was walking in the rain.,Rain pours down a house as it thunders in the background.
3722,-96.209946,58.77622,-52.337303,-5.8982625,-16.852455,-11.2763605,-37.849354,-2.6831188,-32.17743,-14.033911,-20.500092,-1.1501293,-14.0506935,Water is being moved around in a metal container,Someone is taking water out of the metal bucket,Accompanying a repetitive thumping is a repetitive sloshing sound.,Water is being moved into a metal container.,A repetitive sloshing accompanies a repetitive hollow thumping.
3723,-248.96577,72.59119,-51.17754,-5.6933594,-33.054474,-9.3999815,-15.287971,3.932982,-5.0262785,1.0793762,-13.0628605,1.4042343,-2.4446583,"Together, a happy group of men and women chat, laugh, and sing songs.",A man and woman playfully sing a tune together after laughing and talking.,A woman laughs and then speaks to a young man and then he begins singing tunes.,A group of people laugh and then take turns singing along louder as time goes on.,A woman laughs and a man starts to talk and then they begin to sing a tune together playfully.
3724,-75.01603,126.56563,-44.39654,12.949618,-39.32407,-4.553239,-15.317453,3.2061517,-15.298787,-3.8037345,-17.979675,5.6306324,-17.239367,Multiple groups of people having individual conversations gather together in a small space,More than a dozen people are simultaneously chatting in separate conversations.,A large number of people are speaking having separate conversations in a crowded place.,People talk among themselves in a crowded area.,Lots of people are speaking at the same time.
3725,-151.56491,129.60602,12.075306,41.180256,25.445562,28.31526,-7.4303803,11.338429,9.937582,18.207067,-4.2333302,6.8189015,5.3091216,"A jet engine warms up, then speeds up for takeoff.",Jet engine warming up for take off then full speed,An ambient background static increases in frequency twice.,Ambient background noise static increases in frequency twice,"As it gathers speed, a car drives with the window open."
3726,-262.91055,151.6463,-22.397432,22.431944,13.960396,5.379544,7.6117806,9.484615,6.342254,4.888507,0.8229926,-0.0155802155,-1.5439273,A man makes a announcement over a loudspeaker before a plane flies over.,A plane passes in the sky while a person talks.,An announcement is made by a man over a loudspeaker until a plane flies over.,A man is announcing at an airplane show before a small airplane then flies overhead,A man is announcing at an airplane show before a small airplane flies overhead.
3727,-76.110565,17.281755,-36.378773,24.050232,-14.9546385,3.3524582,-21.35246,10.5257635,-21.564243,4.9862094,-23.898485,11.645876,-19.034014,Rain falls heavily in a storm and runs down the side of a building.,Heavy rain downpour is hitting a window pane and flowing into a gutter.,Water is flowing rapidly as it splashes loudly,Heavy rain during a storm runs down the side of a building.,"Water flows at a harsh speed, splashing around loudly."
3728,-411.97018,-30.336754,-41.74442,1.3899649,-0.5337154,17.34772,-8.121415,13.049891,-10.761302,12.745968,-12.24565,9.68878,-12.835566,Twigs and leaves snap and crunch underfoot as feet travel over gravel.,Feet travel over gravel causing twigs and leaves to snap and crunch underfoot.,Someone walks through leaves while knocking aside bushes,A person walks slowly while stepping through dried leaves and crisp vegetation.,A person walks outside through leaves that crunch under their feet.
3729,-329.64935,88.64371,16.868307,56.179073,-10.919519,30.507914,9.128921,12.429025,6.6401367,9.8155985,1.6494823,9.818155,-4.0827923,One bird is tweeting loudly while others are making softer calls in the background.,A bird chirps to itself loudly and intermittently while another bird makes whizzing noises once or twice.,"A few birds are chirping, another joins in slightly later.",A pair of birds chirp happily in the morning on a clear day.,Bird chirps to itself loudly and intermittently and another bird makes whizzing noises once or twice.
3730,-570.171,74.03957,13.724896,15.977348,4.8975987,3.697922,-0.14143783,3.854395,0.33641222,-0.41123593,4.4423876,3.980434,1.301278,a person dropping  a hard object onto a wooden floor repeatedly.,A ball is being hit against a wall repeatedly.,A wooden ball bounces repetitively before a wooden board is hit,"A hard object is repeatedly being tossed against a wall, in the end a man murmurs to himself.",A person drops a hard object on a wooden floor several times.
3731,-593.0287,31.425884,20.645174,28.561998,17.32999,19.959158,13.14422,12.952025,9.174111,12.627223,7.011034,10.001577,4.6530104,Someone is clapping his hands against a part of his body.,The person clapped their hands against their body.,"Some tapping,a clack and a upbeat tapping and clicking.","A bit of tapping, clacking, tapping, along with some clicking.",A person is tapping a hard container repeatedly against their hand.
3732,-357.79074,65.54328,-21.623083,14.713784,-9.038706,22.868437,-0.97330254,9.176599,5.626445,1.4033798,4.8920975,15.607611,15.398762,A goat is bleating loudly while people are speaking in the background.,A goat bleats noisily while people in the background talk.,"A goat bleats loudly as time goes by, while people are talking in background",a goat bleats loudly as time goes on while people talking in background,Humans chatter among themselves as a lamb is bleating in the foreground.
3733,-249.65736,82.92835,-25.11078,22.096928,3.0913508,12.681608,-10.42215,2.3162658,-0.78458124,12.215104,-7.0413146,-0.5241173,-9.133012,A bird is crying out while someone is walking and a cage is rattling.,A window is being cleaned with a cloth while a person moves around quietly in the background.,A bird crying out and footsteps and a cage rattling.,Someone is rubbing a balloon against another while they are laughing at the noise.,the pretty young dog was sound her it was sweet
3734,-70.830124,142.87514,-6.6406145,14.576469,0.36339325,18.897638,-7.409546,15.50634,-6.6446347,7.2555785,-5.2675385,6.615904,-9.6530695,Birds chirp and call in the background as the ferry engine pushes forward.,"A variety of birds chirp in the distance, a bird crows loudly.",several different birds call to each other in an open space.,"Birds are chirping in the background, as a ferry boat engine is running.","In a tropical environment, wind howls are accompanied by screaming birds."
3735,-401.21283,175.46233,49.722065,20.156015,7.379074,3.267291,4.9365697,2.296537,4.927386,-2.5311298,-5.994443,-0.44017908,-2.5426717,Thunder roars while the rain falls heavily to the ground.,A storm that has a good bit of thunder and heavy rain.,Thunder pounds down from the sky and starts a downpour.,Roaring thunder begins to rumble and then it starts calming down.,A storm  has a good bit of thunder and heavy rain.
3736,-319.1167,74.547585,10.609206,29.479883,-9.326075,22.212996,-6.7948956,1.850289,-8.083269,3.6116548,-11.575313,5.54348,-14.130809,"In the background, some birds are chirping and singing to each other.",A bird sings repeatedly in a high pitched tone that increases and decreases over time.,A bird sings repeatedly in a high pitched tone that flows over time.,Birds are singing and tweeting in the canopy.,Birds are singing and chirping in the canopy.
3737,-159.55215,134.63725,-32.850506,30.368826,4.369707,14.241537,-1.4706341,5.9595985,-12.519142,2.349878,-11.34146,8.240836,-8.42658,Vehicles are passing by and someone is using a change machine.,Chains rattling while cars drive by in the background.,Chains are rattling while cars drive by in the background.,Vehicles are passing by while someone is using a change machine.,"Cars, trucks and motorcycles passing by on a busy roadside."
3738,-15.924684,106.61397,-35.003464,16.15522,-16.054132,23.752687,3.885294,21.40758,-10.769986,10.202791,-15.534987,8.0232315,-16.076,A train clicks and clacks as it travels down the railroad tracks.,A locomotive clatters noisily as it runs down the tracks,A large train travelling down the track at a high speed.,A train in clanking along the tracks and moving rapidly.,A train is passing by making some loud clunking sounds.
3739,-284.5028,102.09735,-24.292006,18.710943,-11.224724,20.019558,-3.814132,7.9905524,-8.863189,3.794096,-10.431957,2.303924,-6.6719303,"Some rolling, a printing, and a clinking of a printer.","A printer is working by rolling, printing, and clinking.",a printing machine making copies in an office.,A printing machine whirs as it makes copies.,"Although whirling occurs in the background accompanied by musical chimes, three press strikes occur."
3740,-213.90514,169.34726,13.773222,33.08582,14.607581,22.119066,-2.5576525,9.380031,-9.061458,-1.5164198,-0.31718844,15.483614,4.8659577,A man speaks and shuffles around while a machine rumbles in the background.,A machine rumbles in the background and man says something while shuffling around.,The engine runs quietly as the man is speaking.,A machine is humming while two men talk.,A machine is humming while two men are talking.
3741,-404.5867,77.49838,-15.651923,21.390203,-11.872489,7.6751585,-11.988076,24.403091,16.304678,21.399832,13.989045,18.345592,-4.191575,"The camera begins taking consecutive shots, making a sound.","A camera is taking shots repeat once, then twice and more ongoing",A button being pressed on a cash register continues to have a piece of paper come out of it.,A camera chatter clicks randomly with each click leaving a resonating ringing behind it.,"A camera clicks randomly, resonating with faint ringing."
3742,-92.57927,127.31937,-46.84797,21.214228,-17.81123,11.443032,-14.881932,4.293341,-5.382194,4.217835,-5.131524,8.6366415,-1.056733,Music from a fair ride plays in the background as people talk.,Music from a fair ride plays in the background as people converse.,Music is playing with children speaking then adults speaking then more tunes play,"Music is playing along with children speaking, followed by adults, and then the tunes continue.","At a carnival celebration, kids and their parents are enjoying the night life."
3743,-150.218,36.358086,-12.261368,29.958195,-5.434929,25.61942,7.905099,20.254751,-14.916973,12.197488,-23.564903,9.659385,-11.03303,A person walks with increasing speed turning in to a running pace across some brush covered ground.,Ruffling leaves back and forth repeated and with increasing tempo,A person on a treadmill is running and continues to speed up.,Leaves rustle back and forth repeatedly with an increasing tempo.,A train picks up speed on the tracks.
3744,-363.6866,42.906246,18.17711,25.988508,0.0030384602,-3.6885512,-2.700613,-0.93004876,-5.6733093,7.2705235,-3.753155,-3.2348099,-1.8001666,"As the sink drains water, the faucet lets more into the sink.","A sink drains its water, then a faucet lets out more water.",Water is draining down a plug hole before a tap is turned on and water pours out of it.,Water is draining down a plug hole before a tap is turned on and water gushes out of it.,"A water faucet starts dripping, then gurgling and finally a lot of water is gushing."
3745,-214.01086,168.50684,-12.940548,20.38876,2.9987872,10.523,12.475025,19.90327,8.367525,15.4565,8.37045,7.852034,-2.8451252,"A keyboard, synthesizer, and other instruments are playing together.","A group of musicians plays a keyboard instrument, a synthesizer, and other instruments.",A piece of very dramatic music is being performed by an orchestra.,A piece of very dramatic music performed by an orchestra.,A soft and soothing piece of music is being played.
3746,-187.37144,49.40204,18.145847,17.880672,-0.27439737,21.670538,-1.7005746,23.962275,-0.96823204,14.761858,-5.519892,17.583643,-4.5956874,People are talking to each other while crumpling paper.,People are talking as paper is rattling nearby.,People are talking and paper is rattling nearby.,People converse while crumpling up pieces of paper.,"At a market, individuals talk to each other."
3747,-130.31274,156.2037,-11.965674,19.646782,19.298426,30.21781,0.35735554,19.927935,-7.579061,16.724697,0.6637746,9.863169,0.9073906,Birds chirp softly as the wind blows the ocean water.,Birds slightly chirp as the wind blows the ocean water.,Birds chirping at a distance are accompanied by ambient background commotion,"Some birds are chirping by a swing set, some water is running and a car drives by.",Birds chirp quietly as ambient background noise fills the scene
3748,-63.89651,-29.713007,-59.870155,-14.798252,-61.439125,-20.499521,-42.410286,-5.877112,-29.303667,-10.068864,-20.102371,-2.697131,-21.717798,A chainsaw and table saw are sawing as wood is chopped.,chainsaw cutting through a material and revving up and down.,A chainsaw is cutting through a material and revving up and down.,The circular saw makes a buzzing sound as it cuts through wood.,Buzzing of a circular saw is cutting through pieces of wood
3749,-356.7835,3.6802006,-36.148827,-10.090999,-30.696817,0.5637569,-28.835852,-5.3225174,-22.054674,-0.44050407,-19.617811,3.5881336,-14.053391,A steady clacking and popping sounds as the fire crackles.,Something sizzles slowly at first and then starts sizzling faster,"A fire crackles, generating steady clacking and popping sounds.",A fire crackles in a semi enclosed space and some outdoor ambience bellows out.,forest wood firing pop sound is continuously coming.
3750,-356.30487,136.46869,-7.5546446,16.844995,-22.983833,-5.1719255,10.38285,3.452958,27.998735,13.830226,-2.0003538,0.5978632,-10.638425,"Something is creaking quietly, and someone sings quietly and it echoes",The notes of distant music accompany faint background singing.,Music and singing is in the background very faintly.,"Men sing and chant a religious chant, getting closer as time passes.",Something creaks quietly and someone sings quietly and it echoes
3751,-83.89094,124.398834,-46.08433,-5.7251744,-31.31727,22.38417,-25.38885,2.6185513,-23.972195,10.822349,-8.98756,1.8937807,-16.097725,a train is approaching and gets nearer and louder,The train passed by the train stop and moved on.,The volume of an approaching train increases as it nears.,a loud subway train passes by a remote train station.,A passing train speeds through a tunnel and a light squealing
3752,-110.93411,105.608955,-16.072336,44.168293,-7.916815,32.754585,-1.4148622,10.797989,-2.5469406,-3.8316598,-10.743586,2.4124148,-14.592062,People are dribbling and throwing balls in a gym,Basketball thuds and shoes squeaking on the court,People are bouncing balls and shooting them in a gym.,They are bouncing balls on the basketball court.,A basketball thuds and shoes squeak on the court as people play.
3753,-172.91972,158.12611,-20.793661,8.755328,16.80182,1.4928403,9.98216,0.6287544,-2.6624439,10.439846,-2.0413456,1.4506124,-2.7749863,"Loud beeps is playing, which leads into a voice saying something repeatedly, as sirens come in from the background.",A voice speaks again and again as a siren wails in the distance.,"After a loud tone with some rubbing then tinging of a bell, someone repeats something with sirens and other effects","Loud beeps play, leading into a male voice saying the same thing repeatedly, as sirens come in from the background.",A beep and then someone is called over the background of the honks and engines of traffic.
3754,-154.75609,126.658714,-65.794304,50.911324,-28.96129,13.847405,-16.752825,7.2895236,-22.062904,-7.47909,-6.887957,-3.690808,-6.989605,a synthesizer plays a main melody over an ambient background track.,A synthesizer plays the main melody over an ambient background track.,Music from a keyboard synthesizer is playing in a soft tone,The synthesizer from an electric piano creating a song with various chords,A keyboard synthesizer is playing music in a soft tone.
3755,-192.32193,116.20408,-9.884631,31.28194,-1.0819775,13.380804,-3.9698794,6.239087,-7.7709994,5.9814835,-11.648658,4.130321,-13.067785,"A man is speaking as objects are moved around, and someone sings in the background.",A man speaks while objects shift position and a singer is in the background.,People converse inside a moving train as a background singer performs.,"Against clattering background noise, a man speaks and a woman sings softly.",People conversing in a train while one sings a song in the background
3756,-199.5822,106.57881,-25.023474,24.914705,-5.205549,21.098143,0.58795035,16.348509,-0.11914984,10.095983,1.7771766,10.46374,1.2010684,water is being moved and is splashing about,"Water sloshes and slurps around, then plops softly throughout the pipe.","Water sloshes, slurps around, and plops softly throughout.",Water gushing down a stream or an open drainage.,Water gushes down a stream or open drain.
3757,-221.24019,132.62149,-18.79677,-21.497238,2.8532214,23.80019,10.173718,23.107956,8.412788,12.151511,-2.1727269,7.2790985,4.026646,Dogs are howling and barking and birds are chirping.,A number of dogs are barking at one another outside.,Dogs are barking and birds are chirping outside.,Multiple dogs are creating  a cacophony together in the  outdoors,Outside dogs are barking and birds are chirping.
3758,-397.2075,80.39872,48.547,37.591953,35.247505,32.425648,21.85369,16.931416,13.581277,13.197853,9.367274,8.68813,6.2190056,"Walking on the ground, then walking on the gravel with wind sounds at the beginning and end.","Wind blows briefly, footsteps crunch over gravel, and the blowing wind resumes.",Footsteps outside on the ground and a cracking of leaves and twigs.,A person steps on fallen leaves during a windstorm.,a person walking a distance on dry ground
3759,-603.1988,37.14345,-0.39092323,9.093588,2.2615147,5.496477,0.4018551,1.6844348,-1.4871836,0.61276656,-1.3744752,0.34009767,-2.4613757,"A thud is followed by a few more thuds, which then repeat in a pattern","A surface is knocked on before taking a silent pause, and then several more knocks and pauses.",A series of objects are being heavily placed on a surface,A series of objects are being placed heavily on a surface.,"A surface is knocked before a silent pause, and then several more knocks followed by pauses."
3760,-242.60165,147.42311,-89.97834,-51.902416,-48.6619,-34.105076,-13.687338,2.2977765,11.090334,19.939022,9.408395,2.2875566,8.67751,A cacophony of metallic sounds ring out and echo with no particular pattern.,A metal object is bouncing around inside a machine.,A metal object bounces around inside a machine.,A metal wire makes a loud hitting noise.,A strong drawn out spring is repeatedly struck by an object.
3761,-279.0666,197.13336,44.728443,15.048308,-1.5740188,-4.090882,-15.095494,-13.667134,-13.903767,-13.737479,-9.740298,-1.8520845,-1.934876,Loud deep tone cascading through a large room,A continuous droning synth sound echoes in a mysterious way that is eerie.,A synthesizer or keyboard emits an increasingly audible hum.,a loud deep tone cascading through a large room,A continuous droning synth sound echoes in a mysterious way and is eerie
3762,-1.6700404,99.182625,-27.195309,-3.2966223,-26.667685,16.383692,1.7533251,-4.2259636,-21.027962,8.709734,-8.301404,0.143192,-24.924223,"Industrial rotation, vibration, and exhaust sound loud and steady.","Industrial rotation, vibration, and exhaust churns steady and loud",Steam is gushing out of a vent while industrial machinery echoes throughout the proximity.,Steam is gushing out of a vent while industrial machinery reverberates throughout the proximity.,"In a vacuum, a jet stream of air travels into a narrow tube."
3763,-71.7175,110.57318,-15.251677,21.910673,-15.937781,5.8029857,-7.279329,5.607165,-11.679258,3.0726783,-17.063595,7.0470786,-10.774039,Water splashes as cars drive through the puddles.,Cars drive through large puddles of water on the road.,"The waves are not steadily pounding, but thunder when they do come to shore.",Large waves are crashing in to the shoreline.,a loud boat is out in the ocean and is having some trouble.
3764,-294.83813,43.92993,-71.89086,22.350029,-7.496575,8.085076,-17.76792,8.914654,-11.901528,8.169187,-13.583524,6.9866023,-9.781352,A person is walking on top of gravel.,Snow is packing in a crunch as a person steps on it,A person crunches as he  walks along a gravel covered pathway.,Someone is walking along a wet gravelly path.,The person is walking along a wet gravelly path.
3765,-181.37402,146.69647,12.888936,46.81992,10.561814,23.935038,-0.009822944,11.205394,-3.90616,3.1166224,-8.040535,3.124112,-5.5130877,Nearby the wind blows and swirls in rhythmic patterns.,"The wind is blowing louder, then softer, then louder again.",The wind is blowing and swirling around near by.,Continuous heavy rain pouring and loud wind blowing.,"The wind intermittently roars and whispers, before roaring again."
3766,-302.91364,56.754425,25.870207,24.443954,19.703663,19.982327,-7.1179786,0.556095,-1.7799115,18.476025,-1.3404654,-0.29230863,-6.7883368,Someone dragging sandpaper back and forth slowly across an object.,Someone slowly drags sandpaper back and forth over an object.,Windshield wipers try to clear the snow off of a car.,Person is shoveling snow on the sidewalk in winter.,A person is shoveling a sidewalk to clear the snow from the first storm of winter.
3767,-323.6254,-10.18519,10.719935,28.788612,-8.249786,22.856752,-11.505047,9.24301,-7.8175316,3.7943432,-11.272379,8.072109,-11.884656,The hiss of spray paint cans is interrupted by shaking as the ball inside dings on the can,A spray can is sprayed then shaken and sprayed again repeatedly.,spraying on a surface then shaking the can and spraying again before another final shake and spray,"Spraying on a surface and then shaking the can and spraying again, before another final shake and spray.",Multiple spray paint cans hiss and the ball inside rattles as the can is shaken.
3768,-140.4621,176.83615,-16.370798,49.326195,6.6910663,29.154167,-2.889729,6.2532563,7.015586,0.27531037,-4.4244175,8.654009,4.9954367,Someone is speaking over an intercom while music plays in the background.,A recorded voice of a woman speaking over music.,A recorded voice of a woman speaks over a musical track.,Background music plays while a person speaks over an intercom.,Music is playing and a woman is speaking from a distance.
3769,-263.69846,71.99502,-65.09147,20.204859,-9.231594,12.99821,-11.360935,9.115991,-6.1950097,5.5616846,-8.7601,8.581953,-2.501234,Distorted voices of people talking over static with beeping tones and a male voice speaking.,A radio transmission of a man speaking is interrupted with various breaks in the transmission.,A man is speaking in a repetitive manner as distorted voices of people are talking over static with beeping tones.,Some people are speaking over a radio with a lot of interference.,A radio transmission of a man speaking is distorted with occasional breaks in the transmission.
3770,-151.36469,155.8623,-17.708178,29.789724,-9.963626,9.556018,2.1037493,7.3513274,0.12061645,3.8104303,-6.120153,5.0574656,-2.276503,A large group of people having a conversation as they walk down the street.,"As they walk down the street, a large group of people converses.",Many people are laughing and talking as they walk on the city sidewalk.,People are talking and laughing as their footsteps are getting closer.,Many people walk on the city sidewalk as they laugh and talk.
3771,-121.570915,137.72864,-45.261017,-5.9034653,-24.35575,1.2631725,-20.212664,2.5409544,-13.756525,2.9535224,-16.764858,3.7775478,-9.244566,a man talks over an intercom to a large crowd of people walking and talking in a busy area.,People are speaking inaudibly and an announcement is being made over a speaker.,People speak as a male voice echoes over a loudspeaker.,Over the intercom a man talks to the large crowd of walking and talking people in the busy area.,People are speaking inaudibly and an announcement is being made over a loud speaker.
3772,-179.34744,26.215334,23.060013,1.678282,-14.842968,44.67482,-15.5254,0.5021432,-13.613384,25.709976,-0.6858278,8.457692,-18.350174,"An object is being sanded, leading to squeaking from the repetitive back and forth motion.",Swirling howling wind with squeaky scraping grinding noises.,A very high pitched noise is played back in reverse.,Something squeaky is being sanded back and forth repeatedly.,The wind swirls and howls accompanied by squeaky scraping grinding noises.
